Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
123,"Saturday, Aug 18",DET,A,NYY,L,2,5,,67-56,2,1.5,Clemens,Durbin,Rivera,3:13,D,54802,2.23,-2,,2007
124,"Sunday, Aug 19",DET,A,NYY,L,3,9,,67-57,2,1.5,Wang,Bonderman,Ramirez,3:19,D,55071,2.26,-3,,2007
125,"Tuesday, Aug 21",DET,H,CLE,W,2,1,,68-57,2,0.5,Jurrjens,Hernandez,Jones,1:59,N,42868,3.33,1,,2007
126,"Wednesday, Aug 22",DET,H,CLE,L,8,11,,68-58,2,1.5,Byrd,Verlander,Borowski,3:38,N,40914,3.5,-1,,2007
127,"Thursday, Aug 23",DET,H,CLE,L,1,3,10,68-59,2,2.5,Perez,Zumaya,Borowski,3:00,D,40946,3.46,-2,,2007
128,"Friday, Aug 24",DET,H,NYY,W-wo,9,6,11,69-59,2,1.5,Durbin,Henn,,4:24,N,44163,2.06,1,,2007
129,"Saturday, Aug 25",DET,H,NYY,L,2,7,,69-60,2,2.5,Wang,Bonderman,,2:53,N,44250,2.21,-1,,2007
130,"Sunday, Aug 26",DET,H,NYY,W,5,4,,70-60,2,2.5,Seay,Hughes,Jones,2:41,D,43268,2.05,1,,2007
131,"Monday, Aug 27",DET,H,NYY,W,16,0,,71-60,2,2.5,Verlander,Mussina,,3:06,N,42428,2.23,2,,2007
132,"Tuesday, Aug 28",DET,A,KCR,L,3,6,,71-61,2,3.5,Bannister,Robertson,,3:03,N,16193,2.19,-1,,2007
133,"Wednesday, Aug 29",DET,A,KCR,L,0,5,,71-62,2,4.5,Braun,Miller,Riske,2:56,N,11628,1.94,-2,,2007
134,"Thursday, Aug 30",DET,A,KCR,W,6,1,,72-62,2,4.5,Bonderman,Oviedo,,2:38,D,11196,1.74,1,,2007
135,"Friday, Aug 31",DET,A,OAK,L-wo,4,5,10,72-63,2,5.5,Street,Zumaya,,3:01,N,27250,1.84,-1,,2007
136,"Saturday, Sep 1",DET,A,OAK,W,6,1,,73-63,2,5.5,Verlander,Haren,,3:07,D,21336,1.71,1,,2007
137,"Sunday, Sep 2",DET,A,OAK,L-wo,7,8,10,73-64,2,5.5,Street,Bazardo,,3:25,D,23195,1.89,-1,,2007
138,"Tuesday, Sep 4",DET,H,CHW,L,1,3,,73-65,2,7.0,Garland,Bonderman,Jenks,3:04,N,32505,1.86,-2,,2007
139,"Wednesday, Sep 5",DET,H,CHW,W-wo,2,1,11,74-65,2,7.0,Seay,Phillips,,3:44,N,32980,1.51,1,,2007
140,"Thursday, Sep 6",DET,H,CHW,W-wo,3,2,,75-65,2,6.0,Seay,Jenks,,2:42,D,35977,1.62,2,,2007
141,"Friday, Sep 7",DET,H,SEA,W,6,1,,76-65,2,5.0,Verlander,Batista,,2:13,N,39750,2.31,3,,2007
142,"Saturday, Sep 8",DET,H,SEA,W,12,6,,77-65,2,5.0,Miner,Weaver,,3:01,N,42184,2.31,4,,2007
143,"Sunday, Sep 9",DET,H,SEA,L,7,14,,77-66,2,6.0,Hernandez,Bonderman,,3:17,D,39990,2.27,-1,,2007
144,"Monday, Sep 10",DET,H,TOR,W-wo,5,4,,78-66,2,6.0,Bazardo,Janssen,,2:57,N,35689,1.43,1,2007-04-05 (Rain),2007
145,"Tuesday, Sep 11 (1)",DET,H,TEX,L,6,13,,78-67,2,6.5,Padilla,Durbin,,2:59,D,32719,1.62,-1,2007-06-27 (Rain),2007
146,"Tuesday, Sep 11 (2)",DET,H,TEX,W,4,1,,79-67,2,6.5,Jurrjens,McCarthy,Jones,2:33,N,33840,1.33,1,,2007
147,"Wednesday, Sep 12",DET,H,TEX,W,5,1,,80-67,2,5.5,Verlander,Volquez,,2:14,N,32490,1.28,2,,2007
148,"Friday, Sep 14",DET,A,MIN,W,4,2,,81-67,2,5.5,Robertson,Garza,Jones,2:48,N,22282,1.55,3,,2007
149,"Saturday, Sep 15",DET,A,MIN,W,4,3,,82-67,2,5.5,Zumaya,Santana,Jones,2:53,N,35230,1.55,4,,2007
150,"Sunday, Sep 16",DET,A,MIN,W,6,4,,83-67,2,4.5,Jurrjens,Baker,Jones,3:06,D,21771,2.15,5,,2007
151,"Monday, Sep 17",DET,A,CLE,L-wo,5,6,11,83-68,2,5.5,Betancourt,Miner,,3:38,N,28825,2.81,-1,,2007
152,"Tuesday, Sep 18",DET,A,CLE,L,4,7,,83-69,2,6.5,Lewis,Verlander,Borowski,3:00,N,41103,1.72,-2,,2007
153,"Wednesday, Sep 19",DET,A,CLE,L,2,4,,83-70,2,7.5,Sabathia,Robertson,Borowski,2:45,D,32511,0.75,-3,,2007
154,"Friday, Sep 21",DET,H,KCR,W,5,4,,84-70,2,7.5,Byrdak,Oviedo,Jones,2:34,N,40117,0.2,1,,2007
155,"Saturday, Sep 22",DET,H,KCR,L,4,7,,84-71,2,7.5,Davies,Rogers,,3:13,N,41792,0.45,-1,,2007
156,"Sunday, Sep 23",DET,H,KCR,W,7,2,,85-71,2,7.5,Verlander,De La Rosa,,2:42,D,40068,0.09,1,,2007
157,"Monday, Sep 24",DET,H,MIN,L,0,2,,85-72,2,8.0,Silva,Robertson,Nathan,2:41,N,32716,0.04,-1,,2007
158,"Tuesday, Sep 25",DET,H,MIN,W,8,0,,86-72,2,8.0,Bazardo,Garza,,2:31,N,31394,0.01,1,,2007
159,"Wednesday, Sep 26",DET,H,MIN,W,9,4,6,87-72,2,7.5,Byrdak,Blackburn,,1:47,N,35375,0.04,2,,2007
160,"Friday, Sep 28",DET,A,CHW,L,2,5,,87-73,2,8.0,Vazquez,Rogers,Jenks,2:40,N,30281,0,-1,,2007
161,"Saturday, Sep 29",DET,A,CHW,L-wo,2,3,,87-74,2,8.0,Wassermann,Rodney,,2:47,N,33066,0,-2,,2007
162,"Sunday, Sep 30",DET,A,CHW,W,13,3,,88-74,2,8.0,Robertson,Contreras,,3:04,D,33154,0,1,,2007
1,"Sunday, Apr 3",NYY,H,BOS,W,9,2,,1-0,1,up 0.5,Johnson,Wells,,3:19,N,54818,1.1,1,,2005
2,"Tuesday, Apr 5",NYY,H,BOS,W-wo,4,3,,2-0,1,Tied,Rivera,Foulke,,3:16,D,54690,1.12,2,,2005
3,"Wednesday, Apr 6",NYY,H,BOS,L,3,7,,2-1,1,Tied,Timlin,Rivera,,3:22,D,55165,1.15,-1,,2005
4,"Friday, Apr 8",NYY,H,BAL,L,5,12,,2-2,1,Tied,Ponson,Wright,,3:33,N,43128,1.17,-2,,2005
5,"Saturday, Apr 9",NYY,H,BAL,W,8,5,,3-2,1,Tied,Sturtze,Reed,Rivera,3:07,D,50275,1.08,1,,2005
6,"Sunday, Apr 10",NYY,H,BAL,L,2,7,,3-3,2,1.0,Lopez,Pavano,,2:49,D,46797,1.14,-1,,2005
7,"Monday, Apr 11",NYY,A,BOS,L,1,8,,3-4,4,2.0,Wakefield,Mussina,,2:49,D,33702,1.09,-2,,2005
8,"Wednesday, Apr 13",NYY,A,BOS,W,5,2,,4-4,3,1.5,Wright,Schilling,Rivera,3:08,N,35115,1.02,1,,2005
9,"Thursday, Apr 14",NYY,A,BOS,L,5,8,,4-5,3,2.5,Foulke,Gordon,,3:13,N,35251,1.08,-1,,2005
10,"Friday, Apr 15",NYY,A,BAL,L,1,8,,4-6,4,2.5,Chen,Pavano,,2:33,N,48061,1.05,-2,,2005
11,"Saturday, Apr 16",NYY,A,BAL,L,6,7,,4-7,4,3.5,Kline,Gordon,Ryan,3:46,D,48598,1.02,-3,,2005
12,"Sunday, Apr 17",NYY,A,BAL,L,4,8,,4-8,4,4.0,Cabrera,Brown,,2:47,D,47883,0.92,-4,,2005
13,"Monday, Apr 18",NYY,H,TBD,W,19,8,,5-8,4,3.0,Wright,Bell,,3:09,N,35282,0.82,1,,2005
14,"Tuesday, Apr 19",NYY,H,TBD,L,2,6,,5-9,4,4.0,Nomo,Johnson,,2:37,N,45802,0.87,-1,,2005
15,"Wednesday, Apr 20",NYY,A,TOR,W,11,2,,6-9,4,3.0,Pavano,Lilly,,2:40,N,22838,0.88,1,,2005
16,"Thursday, Apr 21",NYY,A,TOR,W,4,3,,7-9,4,3.0,Mussina,Chacin,Rivera,3:17,N,23178,1,2,,2005
17,"Friday, Apr 22",NYY,H,TEX,L,3,5,,7-10,4,3.0,Young,Brown,Cordero,3:07,N,42710,0.88,-1,,2005
18,"Saturday, Apr 23",NYY,H,TEX,L,2,10,,7-11,5,4.0,Park,Wright,,3:17,D,44731,0.84,-2,,2005
19,"Sunday, Apr 24",NYY,H,TEX,W,11,1,,8-11,4,4.0,Johnson,Astacio,,2:25,D,42732,0.77,1,,2005
20,"Tuesday, Apr 26",NYY,H,LAA,W,12,4,,9-11,4,4.5,Pavano,Colon,,3:02,N,36328,0.8,2,,2005
21,"Wednesday, Apr 27",NYY,H,LAA,L,1,5,,9-12,4,5.0,Washburn,Mussina,,2:45,N,37934,0.85,-1,,2005
22,"Thursday, Apr 28",NYY,H,LAA,L,1,3,,9-13,4,5.5,Lackey,Brown,Rodriguez,3:05,N,51951,0.81,-2,,2005
23,"Friday, Apr 29",NYY,H,TOR,L,0,2,,9-14,4,6.5,Halladay,Johnson,,2:08,N,40839,0.85,-3,,2005
24,"Saturday, Apr 30",NYY,H,TOR,W-wo,4,3,,10-14,4,6.5,Rivera,Chulk,,2:42,D,47483,0.74,1,,2005
25,"Sunday, May 1",NYY,H,TOR,L,6,8,,10-15,4,7.5,Walker,Stanton,Batista,3:31,D,54224,0.8,-1,,2005
26,"Monday, May 2",NYY,A,TBD,W,6,2,,11-15,4,6.5,Mussina,Kazmir,,2:51,N,13217,0.64,1,,2005
27,"Tuesday, May 3",NYY,A,TBD,L,4,11,,11-16,4,6.5,Waechter,Brown,,2:25,N,14824,0.69,-1,,2005
28,"Wednesday, May 4",NYY,A,TBD,L,8,11,,11-17,4,7.5,Fossum,Henn,Báez,3:14,N,16452,0.65,-2,,2005
29,"Thursday, May 5",NYY,A,TBD,L,2,6,,11-18,4,8.0,Hendrickson,Wang,,2:21,N,16662,0.59,-3,,2005
30,"Friday, May 6",NYY,H,OAK,L,3,6,10,11-19,4,9.0,Dotel,Rivera,Calero,3:06,N,47973,0.51,-4,,2005
31,"Saturday, May 7",NYY,H,OAK,W,5,0,,12-19,4,9.0,Mussina,Blanton,,2:31,D,52776,0.43,1,,2005
32,"Sunday, May 8",NYY,H,OAK,W,6,0,,13-19,4,8.0,Brown,Harden,,2:52,D,47575,0.49,2,,2005
33,"Monday, May 9",NYY,H,SEA,W,4,3,,14-19,4,8.0,Johnson,Nelson,Rivera,2:37,N,38079,0.55,3,,2005
34,"Tuesday, May 10",NYY,H,SEA,W,7,4,,15-19,4,7.0,Wang,Sele,Rivera,3:00,N,39780,0.57,4,,2005
35,"Wednesday, May 11",NYY,H,SEA,W,13,9,,16-19,4,7.0,Quantrill,Thornton,,3:26,D,47844,0.6,5,,2005
36,"Friday, May 13",NYY,A,OAK,W,9,4,,17-19,4,5.5,Mussina,Harden,,3:05,N,38636,0.66,6,,2005
37,"Saturday, May 14",NYY,A,OAK,W,15,6,,18-19,4,5.5,Brown,Blanton,,3:00,N,41180,0.73,7,,2005
38,"Sunday, May 15",NYY,A,OAK,W,6,4,,19-19,4,5.5,Johnson,Rincon,Rivera,2:56,D,37237,0.81,8,,2005
39,"Monday, May 16",NYY,A,SEA,W,6,3,,20-19,4,5.0,Wang,Hasegawa,Rivera,3:13,N,37814,0.89,9,,2005
40,"Tuesday, May 17",NYY,A,SEA,W,6,0,,21-19,4,5.0,Pavano,Mateo,,2:36,N,35549,0.96,10,,2005
41,"Wednesday, May 18",NYY,A,SEA,L,6,7,,21-20,4,6.0,Nelson,Gordon,Villone,3:21,N,37419,0.97,-1,,2005
42,"Friday, May 20",NYY,A,NYM,W,5,2,,22-20,3,4.5,Brown,Zambrano,Rivera,3:29,N,55740,0.94,1,,2005
43,"Saturday, May 21",NYY,A,NYM,L,1,7,,22-21,4,5.5,Benson,Johnson,,2:56,D,55800,1,-1,,2005
44,"Sunday, May 22",NYY,A,NYM,W,5,3,,23-21,3,4.5,Pavano,Hernandez,Rivera,2:49,D,55953,0.9,1,,2005
45,"Tuesday, May 24",NYY,H,DET,W,12,3,,24-21,3,4.5,Mussina,Ledezma,,2:54,N,37099,1.05,2,,2005
46,"Wednesday, May 25",NYY,H,DET,W,4,2,,25-21,3,4.5,Wang,Maroth,Rivera,2:46,N,51833,1.07,3,,2005
47,"Thursday, May 26",NYY,H,DET,W,4,3,,26-21,2,4.5,Brown,Bonderman,Rivera,2:55,N,42835,1.14,4,,2005
48,"Friday, May 27",NYY,H,BOS,W,6,3,,27-21,2,3.5,Johnson,Wakefield,Rivera,3:15,N,55051,1.3,5,,2005
49,"Saturday, May 28",NYY,H,BOS,L,1,17,,27-22,2,3.5,Clement,Pavano,,3:20,D,55315,1.38,-1,,2005
50,"Sunday, May 29",NYY,H,BOS,L,2,7,,27-23,3,3.5,Wells,Mussina,,3:12,N,55235,1.36,-2,,2005
51,"Tuesday, May 31",NYY,A,KCR,L,3,5,,27-24,4,4.0,Greinke,Brown,MacDougal,2:57,N,18680,1.09,-3,,2005
52,"Wednesday, Jun 1",NYY,A,KCR,L,1,3,,27-25,4,5.0,Carrasco,Johnson,MacDougal,2:23,N,28033,1.04,-4,,2005
53,"Thursday, Jun 2",NYY,A,KCR,L,2,5,,27-26,4,5.0,Jensen,Pavano,Burgos,2:25,N,25590,1.05,-5,,2005
54,"Friday, Jun 3",NYY,A,MIN,L,3,6,,27-27,4,5.0,Lohse,Mussina,Nathan,2:28,N,41588,1.02,-6,,2005
55,"Saturday, Jun 4",NYY,A,MIN,W,4,3,10,28-27,4,5.0,Gordon,Nathan,Rivera,2:59,N,45553,0.96,1,,2005
56,"Sunday, Jun 5",NYY,A,MIN,L,3,9,,28-28,4,6.0,Silva,Brown,,3:00,D,37349,1.06,-1,,2005
57,"Monday, Jun 6",NYY,A,MIL,L,3,4,,28-29,4,7.0,Davis,Johnson,Turnbow,3:06,N,34627,0.88,-2,,2005
58,"Tuesday, Jun 7",NYY,A,MIL,L,1,2,,28-30,4,7.0,Sheets,Pavano,Turnbow,2:27,N,35611,0.81,-3,,2005
59,"Wednesday, Jun 8",NYY,A,MIL,W,12,3,,29-30,4,6.0,Mussina,Capuano,,3:18,N,37586,0.71,1,,2005
60,"Friday, Jun 10",NYY,A,STL,L,1,8,,29-31,4,7.0,Marquis,Wang,,2:33,N,50250,0.83,-1,,2005
61,"Saturday, Jun 11",NYY,A,STL,W,5,0,,30-31,4,6.0,Johnson,Mulder,Rivera,2:59,D,50177,0.75,1,,2005
62,"Sunday, Jun 12",NYY,A,STL,L,3,5,,30-32,4,6.0,King,Sturtze,Isringhausen,3:10,D,50372,0.85,-1,,2005
63,"Tuesday, Jun 14",NYY,H,PIT,W,9,0,,31-32,3,6.5,Mussina,Wells,,2:53,N,44541,0.74,1,,2005
64,"Wednesday, Jun 15",NYY,H,PIT,W-wo,7,5,10,32-32,3,6.5,Rivera,Mesa,,3:28,N,48828,0.78,2,,2005
65,"Thursday, Jun 16",NYY,H,PIT,W,6,1,,33-32,3,6.0,Johnson,Perez,,2:19,N,54734,0.81,3,,2005
66,"Friday, Jun 17",NYY,H,CHC,W,9,6,,34-32,3,5.0,Stanton,Ohman,Rivera,3:24,N,54773,0.9,4,,2005
67,"Saturday, Jun 18",NYY,H,CHC,W,8,1,,35-32,3,5.0,Wang,Rusch,,2:42,D,55284,0.92,5,,2005
68,"Sunday, Jun 19",NYY,H,CHC,W,6,3,,36-32,3,5.0,Mussina,Mitre,Rivera,2:58,D,55060,1.01,6,,2005
69,"Monday, Jun 20",NYY,H,TBD,L,4,5,,36-33,3,5.0,Fossum,Henn,Báez,3:07,N,43543,1.03,-1,,2005
70,"Tuesday, Jun 21",NYY,H,TBD,W,20,11,,37-33,3,5.0,Groom,Harper,,3:36,N,40241,0.99,1,,2005
71,"Wednesday, Jun 22",NYY,H,TBD,L,3,5,,37-34,3,5.0,Kazmir,Pavano,Báez,2:48,D,48452,1.02,-1,,2005
72,"Thursday, Jun 23",NYY,H,TBD,L,4,9,,37-35,3,5.0,Hendrickson,Wang,Báez,3:09,N,45382,0.95,-2,,2005
73,"Friday, Jun 24",NYY,H,NYM,L,4,6,,37-36,3,5.5,Martinez,Mussina,,2:50,N,55297,0.87,-3,,2005
74,"Saturday, Jun 25",NYY,H,NYM,L,3,10,,37-37,3,6.5,Glavine,Henn,,3:18,D,55114,0.78,-4,,2005
75,"Sunday, Jun 26",NYY,H,NYM,W-wo,5,4,,38-37,3,6.5,Rivera,Looper,,3:25,N,55327,0.71,1,,2005
76,"Monday, Jun 27",NYY,A,BAL,W,6,4,,39-37,3,5.5,Sturtze,Kline,Rivera,3:14,N,45801,0.97,2,,2005
77,"Tuesday, Jun 28",NYY,A,BAL,L-wo,4,5,10,39-38,3,5.5,Ryan,Stanton,,2:48,N,47465,1.12,-1,,2005
78,"Friday, Jul 1",NYY,A,DET,L,2,10,,39-39,4,6.0,Bonderman,Johnson,,2:21,N,40776,0.83,-2,,2005
79,"Saturday, Jul 2",NYY,A,DET,W,8,4,,40-39,3,6.0,Gordon,Percival,,3:08,N,41207,0.77,1,,2005
80,"Sunday, Jul 3",NYY,A,DET,W,1,0,,41-39,3,5.0,Wang,Robertson,Rivera,2:26,D,40056,0.83,2,,2005
81,"Monday, Jul 4",NYY,H,BAL,W,13,8,,42-39,3,4.0,Anderson,Ryan,,4:12,D,53844,1.08,3,,2005
82,"Tuesday, Jul 5",NYY,H,BAL,W,12,3,,43-39,3,4.0,Johnson,Lopez,,2:38,D,55276,1.2,4,,2005
83,"Thursday, Jul 7",NYY,H,CLE,W,7,2,,44-39,3,3.5,Mussina,Millwood,,2:53,N,52201,1.16,5,,2005
84,"Friday, Jul 8",NYY,H,CLE,W,5,4,,45-39,2,3.5,Wang,Lee,Rivera,3:03,N,52938,1.3,6,,2005
85,"Saturday, Jul 9",NYY,H,CLE,L,7,8,,45-40,3,3.5,Elarton,May,Wickman,3:12,D,54366,1.37,-1,,2005
86,"Sunday, Jul 10",NYY,H,CLE,W,9,4,,46-40,3,2.5,Johnson,Westbrook,Rivera,3:13,D,54256,1.27,1,,2005
87,"Thursday, Jul 14",NYY,A,BOS,W,8,6,,47-40,3,1.5,Gordon,Schilling,Rivera,3:14,N,35232,1.69,2,,2005
88,"Friday, Jul 15",NYY,A,BOS,L,1,17,,47-41,3,2.5,Wells,Redding,,3:01,N,35083,1.86,-1,,2005
89,"Saturday, Jul 16",NYY,A,BOS,W,7,4,,48-41,3,1.5,Johnson,Clement,Rivera,3:34,D,34694,1.64,1,,2005
90,"Sunday, Jul 17",NYY,A,BOS,W,5,3,,49-41,2,0.5,Leiter,Wakefield,Rivera,2:42,N,34802,1.86,2,,2005
91,"Monday, Jul 18",NYY,A,TEX,W,11,10,,50-41,1,up 0.5,Sturtze,Brocail,Rivera,3:38,N,46538,1.71,3,,2005
92,"Tuesday, Jul 19",NYY,A,TEX,L,1,2,,50-42,2,0.5,Loe,Franklin,Cordero,3:02,N,45208,1.71,-1,,2005
93,"Wednesday, Jul 20",NYY,A,TEX,W,8,4,,51-42,2,0.5,Small,Benoit,,2:56,N,45354,1.69,1,,2005
94,"Thursday, Jul 21",NYY,A,LAA,L,5,6,,51-43,2,1.5,Colon,Gordon,Rodriguez,2:44,N,44109,1.72,-1,,2005
95,"Friday, Jul 22",NYY,A,LAA,L,3,6,,51-44,2,1.5,Lackey,Leiter,Rodriguez,3:04,N,44043,1.64,-2,,2005
96,"Saturday, Jul 23",NYY,A,LAA,L,6,8,,51-45,2,2.5,Santana,Brown,Rodriguez,3:14,N,44035,1.63,-3,,2005
97,"Sunday, Jul 24",NYY,A,LAA,W,4,1,,52-45,2,1.5,Mussina,Washburn,Rivera,3:10,D,44032,1.53,1,,2005
98,"Tuesday, Jul 26",NYY,H,MIN,W,4,0,,53-45,2,1.0,Johnson,Radke,,2:30,N,53855,1.77,2,,2005
99,"Wednesday, Jul 27",NYY,H,MIN,L,3,7,,53-46,2,2.0,Santana,Leiter,Nathan,3:42,N,50334,1.88,-1,,2005
100,"Thursday, Jul 28",NYY,H,MIN,W,6,3,,54-46,2,1.5,Small,Mays,Rivera,2:24,D,53524,1.82,1,,2005
101,"Friday, Jul 29",NYY,H,LAA,L,1,4,,54-47,2,2.5,Santana,Mussina,Rodriguez,2:59,N,54025,1.77,-1,,2005
102,"Saturday, Jul 30",NYY,H,LAA,W-wo,8,7,,55-47,2,2.5,Rivera,Rodriguez,,3:43,D,54220,1.68,1,,2005
103,"Sunday, Jul 31",NYY,H,LAA,W-wo,8,7,11,56-47,2,2.5,Gordon,Gregg,,4:20,D,53653,1.81,2,,2005
104,"Tuesday, Aug 2",NYY,A,CLE,L,5,6,,56-48,2,3.5,Elarton,Leiter,Wickman,3:12,N,34457,1.94,-1,,2005
105,"Wednesday, Aug 3",NYY,A,CLE,L,4,7,,56-49,2,4.5,Lee,Mussina,Wickman,3:24,N,35737,1.84,-2,,2005
106,"Thursday, Aug 4",NYY,A,CLE,W,4,3,,57-49,2,4.5,Gordon,Wickman,Rivera,2:58,N,40048,1.74,1,,2005
107,"Friday, Aug 5",NYY,A,TOR,W,6,2,,58-49,2,3.5,Small,Chacin,Rivera,3:04,N,43688,1.89,2,,2005
108,"Saturday, Aug 6",NYY,A,TOR,L,5,8,,58-50,2,3.5,Walker,Johnson,,3:15,D,48088,1.96,-1,,2005
109,"Sunday, Aug 7",NYY,A,TOR,W,6,2,,59-50,2,3.5,Leiter,Towers,Rivera,2:58,D,46114,1.89,1,,2005
110,"Monday, Aug 8",NYY,H,CHW,W,3,2,,60-50,2,3.5,Mussina,Hernandez,Rivera,2:58,N,54871,1.74,2,,2005
111,"Tuesday, Aug 9",NYY,H,CHW,L,1,2,,60-51,2,4.5,Contreras,Chacon,Hermanson,3:20,N,53946,1.81,-1,,2005
112,"Wednesday, Aug 10",NYY,H,CHW,L,1,2,10,60-52,2,5.5,Cotts,Rivera,Hermanson,2:58,D,54635,1.65,-2,,2005
113,"Thursday, Aug 11",NYY,H,TEX,W,9,8,,61-52,2,5.0,Sturtze,Baldwin,Rivera,3:35,N,54283,1.49,1,,2005
114,"Friday, Aug 12",NYY,H,TEX,W,6,5,,62-52,2,5.0,Leiter,Wilson,Sturtze,3:37,N,54442,1.6,2,,2005
115,"Saturday, Aug 13",NYY,H,TEX,W-wo,7,5,11,63-52,2,5.0,Small,Loe,,3:01,D,54919,1.69,3,,2005
116,"Sunday, Aug 14",NYY,H,TEX,W,10,3,,64-52,2,4.5,Chacon,Benoit,,3:13,D,54824,1.75,4,,2005
117,"Monday, Aug 15",NYY,A,TBD,W,5,2,,65-52,2,3.5,Wright,Fossum,Rivera,2:42,N,19320,1.89,5,,2005
118,"Tuesday, Aug 16",NYY,A,TBD,L-wo,3,4,11,65-53,2,4.5,Orvella,Embree,,2:57,N,20678,2,-1,,2005
119,"Wednesday, Aug 17",NYY,A,TBD,L,6,7,,65-54,2,4.5,Miller,Sturtze,Báez,2:55,N,20178,2,-2,,2005
120,"Friday, Aug 19",NYY,A,CHW,W,3,1,,66-54,2,4.0,Mussina,Garland,Rivera,2:55,N,39496,1.93,1,,2005
121,"Saturday, Aug 20",NYY,A,CHW,W,5,0,,67-54,2,3.0,Chacon,Hernandez,,3:07,D,38938,2.05,2,,2005
122,"Sunday, Aug 21",NYY,A,CHW,L,2,6,,67-55,2,4.0,Contreras,Johnson,,2:18,D,39480,2.18,-1,,2005
123,"Monday, Aug 22",NYY,H,TOR,W,7,0,,68-55,2,3.5,Wright,Downs,,2:56,N,50162,2.19,1,,2005
124,"Tuesday, Aug 23",NYY,H,TOR,W-wo,5,4,,69-55,2,3.5,Rivera,Batista,,3:01,N,50528,2.23,2,,2005
125,"Wednesday, Aug 24",NYY,H,TOR,L,5,9,,69-56,2,3.5,Bush,Mussina,,3:21,N,54705,2.25,-1,,2005
126,"Thursday, Aug 25",NYY,H,TOR,W,6,2,,70-56,2,2.5,Chacon,Chacin,,2:46,D,54329,2.21,1,,2005
127,"Friday, Aug 26",NYY,H,KCR,W,5,1,,71-56,2,2.5,Johnson,Wood,,2:24,N,53922,2.24,2,,2005
128,"Saturday, Aug 27",NYY,H,KCR,W-wo,8,7,,72-56,2,1.5,Embree,Camp,,3:33,D,54452,2.21,3,,2005
129,"Sunday, Aug 28",NYY,H,KCR,W,10,3,,73-56,2,1.5,Leiter,Greinke,,3:23,D,54951,2.3,4,,2005
130,"Monday, Aug 29",NYY,A,SEA,W,7,4,,74-56,2,1.5,Small,Thornton,Rivera,3:12,N,41731,2.37,5,,2005
131,"Tuesday, Aug 30",NYY,A,SEA,L,3,8,,74-57,2,2.5,Harris,Chacon,,3:03,N,37773,2.32,-1,,2005
132,"Wednesday, Aug 31",NYY,A,SEA,W,2,0,,75-57,2,2.5,Johnson,Hernandez,Rivera,2:33,N,46240,2.42,1,,2005
133,"Thursday, Sep 1",NYY,A,SEA,L,1,5,,75-58,2,3.5,Sherrill,Sturtze,,2:50,D,39986,2.48,-1,,2005
134,"Friday, Sep 2",NYY,A,OAK,L,0,12,,75-59,2,3.5,Haren,Leiter,,2:45,N,36048,2.91,-2,,2005
135,"Saturday, Sep 3",NYY,A,OAK,W,7,0,,76-59,2,3.5,Small,Saarloos,,2:25,D,40076,2.84,1,,2005
136,"Sunday, Sep 4",NYY,A,OAK,W,7,3,,77-59,2,3.5,Chacon,Zito,,3:35,N,43874,3.07,2,,2005
137,"Tuesday, Sep 6",NYY,H,TBD,L,3,4,,77-60,2,4.0,Orvella,Rivera,Báez,3:00,N,48820,2.62,-1,,2005
138,"Wednesday, Sep 7",NYY,H,TBD,W,5,4,,78-60,2,4.0,Sturtze,Borowski,Rivera,2:40,N,52928,2.64,1,,2005
139,"Thursday, Sep 8",NYY,H,TBD,L,4,7,,78-61,2,4.0,Hendrickson,Wang,Báez,2:55,N,49673,2.66,-1,,2005
140,"Friday, Sep 9",NYY,H,BOS,W,8,4,,79-61,2,3.0,Small,Wells,,3:40,N,55024,3.07,1,,2005
141,"Saturday, Sep 10",NYY,H,BOS,L,2,9,,79-62,2,4.0,Schilling,Chacon,,3:01,D,55076,3.39,-1,,2005
142,"Sunday, Sep 11",NYY,H,BOS,W,1,0,,80-62,2,3.0,Johnson,Wakefield,Rivera,2:29,D,55123,2.93,1,,2005
143,"Tuesday, Sep 13",NYY,A,TBD,W,17,3,,81-62,2,2.5,Wright,Waechter,,3:09,N,14048,2.75,2,,2005
144,"Wednesday, Sep 14",NYY,A,TBD,W,6,5,,82-62,2,2.5,Wang,Orvella,Rivera,3:31,N,14396,2.87,3,,2005
145,"Thursday, Sep 15",NYY,A,TBD,W,9,5,,83-62,2,1.5,Small,McClung,Rivera,3:09,N,18391,2.96,4,,2005
146,"Friday, Sep 16",NYY,A,TOR,W,11,10,,84-62,2,1.5,Proctor,Bush,Rivera,3:37,N,36543,3.09,5,,2005
147,"Saturday, Sep 17",NYY,A,TOR,W,1,0,,85-62,2,1.5,Chacon,Chacin,Gordon,2:39,D,43433,3.18,6,,2005
148,"Sunday, Sep 18",NYY,A,TOR,L,5,6,,85-63,2,1.5,Lilly,Wright,Batista,3:03,D,39891,3.32,-1,,2005
149,"Monday, Sep 19",NYY,H,BAL,W-wo,3,2,,86-63,2,0.5,Rivera,DuBose,,3:00,N,51521,3.22,1,,2005
150,"Tuesday, Sep 20",NYY,H,BAL,W,12,9,,87-63,2,0.5,Small,Maine,,3:41,N,46982,3.34,2,,2005
